twi_query,intent,twi_response,english_translation,source
Community health volunteers di duwma ben wo cholera ano siw mu?,community_prevention_query,"Wɔkyerɛkyerɛ mpɔtam hɔfoɔ fa cholera ho amanneɛ, wɔhwehwɛ nnipa a wɔyare, na wɔboa ma nkrataa ne nsɛm trɛw wɔ mpɔtam hɔ ntɛm.","Community health volunteers educate residents about cholera, identify symptomatic individuals, and help spread accurate information quickly within the community.",WHO Ghana
Wo ye den na woahu se nsuo a woanua no ye pa ma nom ɛnte saa?,water_treatment_methods_query,"Nua nsuo no kosi sɛ ɛbɛpo (rolling boil) simma baako pɛ, na ma ɛnwo ansa na woakora anaa woanom.","Boil the water to a rolling boil for about one minute, then let it cool before storing or drinking.",WHO Ghana
"Sɛ minni chloirne tablets a, dɛn foforo na metumi de asiesie me nsuo anaa?",water_treatment_methods_query,"Sɛ wonni chlorine tablets a, nua nsuo no yɛ ɔkwan foforo a ɛyɛ adwuma, anaa fa nsuo filter a wowɔ di dwuma.","If you don't have chlorine tablets, boiling the water is another effective option, or use a water filter if you have one.",CDC
Bottled water ye pa ara ma yenom wo cholera bere mu wo nim?,water_treatment_methods_query,"Aane, bottled water a ɛyɛ pa (a wɔasɔ ano yiye) yɛ ɔkwan pa foforo, sɛ wubetumi de sika atɔ, sɛ boiled water anaa treated water.","Yes, properly sealed bottled water is a good safe alternative if affordable, equivalent to boiled or treated water.",Ghana Health Service
Sen na eynhu se nsuo bi ho ntew mfa mu?,water_treatment_methods_query,"Sɛ nsuo no yɛ ntɔnn, ɛwɔ hua, anaa ɛfiri asuo a nnipa ne mmoa nom bi mu a, ɛtumi kyerɛ sɛ ɛho ntew; ntɔ so ntɛm gye sɛ woasiesie ansa.","If water looks cloudy, has an odor, or comes from a source shared with animals, it may be unsafe; don't trust it until it has been treated.",Ghana Ministry of Health
Den nnuane na eye se yennni wo cholera bere mu ɛnte saa?,food_safety_market_query,"Twe wo ho firi nnuane a wɔanoa no yiye, nsuo a wontumi nkyerɛ faako a efiri, ne aduane a atra abɔntene akyɛ a wɔnkata so ho.","Avoid undercooked food, water of unknown origin, and food left uncovered in the open for a long time.",WHO Ghana
"Sɛ mepɛ sɛ midi salad a wɔayɛ no abɔntene a, ɛho yɛ hu anaa ɛnte saa?",food_safety_market_query,"Aane, salad a wɔamfa nsuo pa anhohoro nnuane a ɛwɔ mu no yɛ hu, efisɛ ebia wɔde nsuo a efi wɔ mu na ɛhohoro no.","Yes, salads prepared with produce not washed in clean water carry risk, since contaminated water may have been used to rinse the ingredients.",CDC
"Se sukuu bi nni toilet pa a, den na ebetumi asi ente saa?",school_query,"Sukuu a wɔn toilet nyɛ pa no ma sukuufoɔ tumi de wɔn ho bɔ afoforo mu cholera, efisɛ efi tumi trɛw ntɛm wɔ mmeaɛ a nnipa pii wɔ hɔ.","Schools with poor toilet facilities put students at risk of spreading cholera to one another, since contamination can spread fast in crowded settings.",Ghana Health Service
Sukuu akyerekyerefoo beutmi akyere mmofra den fa cholera ho?,school_query,"Wobetumi akyerɛ mmɔfra sɛ wɔnhohoro wɔn nsa, wɔnnom nsuo pa nko ara, na sɛ wɔn ho ayɛ wɔn mmerɛ a wɔnka nkyerɛ ntɛm.","Teachers can teach children to wash their hands, drink only safe water, and report immediately if they feel unwell.",Ghana Ministry of Health
"Se mesusuw se me yonko wo cholera nanso ompe se oko ayaresabea a, den na menye paa?",reporting_query,"Kasa kyerɛ no fa ho hia sɛ ɔnkɔ ntɛm, na sɛ ɔfiri kɔ a, frɛ mpɔtam ayaresabea anaa Ghana Health Service ma wɔmma mmoa.","Encourage them about the urgency of going quickly, and if they refuse, contact the local health facility or Ghana Health Service for assistance.",WHO Ghana
Community haelth worker betumi aboa sɛn wɔ cholera amanneɛ bɔ mu anaa ɛnyɛ saa?,reporting_query,"Wobetumi de nsɛm a wɔahunu no kɔma ayaresabea ntɛm, na wɔaboa ma wɔasiw asɛm no ano ansa na atrɛw kɔ mmeaɛ foforo.",They can quickly relay findings to health facilities and help contain the situation before it spreads to other areas.,Ghana Health Service
Sen na mehu akwadaa kese anaa aberantee ho nsuo asa dodow anaa enye saa?,rehydration_monitoring_query,"Hwɛ sɛ n'ani atwa mu, ne ho awo yɛ den, na ɔte mmerɛw kɛse; sɛ eyinom da adi a, fa no kɔ ayaresabea ntɛm.","Watch for sunken eyes, extreme dry skin, and severe weakness; if these appear, seek medical care immediately.",CDC
Nna ddoow sen na ese se obi ko so nom ORS?,rehydration_monitoring_query,"Kɔ so ma ORS kosi sɛ ayamtuo ne afeɛ no gyae koraa, na nsuo a wafa mu san aba n'ani so.",Continue giving ORS until diarrhea and vomiting have completely stopped and normal hydration has returned.,WHO Ghana
Cholera ayaresa bo ye den wo Ghana ayaresabea mu ampa?,cost_treatment_query,"Ayaresabea government mu no, cholera ayaresa taa yɛ kwa anaa ɛbo nyɛ den, titiriw wɔ berɛ a asɛm bi asi (outbreak) mu, efisɛ ɛyɛ public health emergency.","At government health facilities, cholera treatment is usually free or low-cost, especially during declared outbreaks, since it's treated as a public health emergency.",Ghana Health Service
NHIS bɛtua cholera ayarsea ho ka anaa anaa?,cost_treatment_query,"NHIS tumi kata cholera ayaresa ho ka wɔ ayaresabea pii mu, nanso eye sɛ wode wo NHIS card kɔ ayaresabea no bisa wɔn pɛpɛɛpɛ.","NHIS may cover cholera treatment costs at many facilities, but it's best to bring your NHIS card and confirm coverage directly with the facility.",Ghana Ministry of Health
"Se minni sika a, wobegye me wo ayaresabea se mewo cholera anaa ente saa?",cost_treatment_query,"Ayaresabea government mu no, wɔntaa mpa obi a ɔyare cholera kwan sɛ onni sika, efisɛ ɛyɛ emergency yare a ɛho hia sɛ wɔsa ntɛm.","Government hospitals typically won't turn away a cholera patient for lack of money, since it's treated as an urgent emergency requiring immediate care.",Ghana Health Service
Cholrea ne ayamtuo a eye adi no gyina soronko den?,differentiation_query,"Cholera ayamtuo no yɛ nsuo tea (te sɛ nsubɛn), ɛba ntɛm paa, na nsuo a wafa mu sa ntɛm kɛse sen ayamtuo a ɛyɛ adi.","Cholera diarrhea is watery and pale (like rice-water), comes on suddenly, and causes much more rapid dehydration than ordinary diarrhea.",WHO Ghana
Sen na yebetumi ahu se ayamtuo bi ye cholera anaa enye paa?,differentiation_query,"Sɛ ayamtuo no yɛ nsuo tea kɛse, ɛnyɛ mogyaɛ, na ɛba paa nteɛteɛ mu a nsuo sa ntɛm ara a, ebia ɛyɛ cholera; nanso ayaresabea nko ara na wobetumi de test ahu ampa.","If diarrhea is severely watery, not bloody, and dehydration develops very fast, it may be cholera; but only a health facility can confirm with a test.",CDC
"Mede akwantu bɛkɔ mmeaɛ a cholera erba, dɛn na ɛsɛ sɛ meyɛ ansa ɛnte saa?",travel_query,"Ansa na wokɔ, sua faako a cholera reba no ho asɛm, fa chlorine tablets anaa aduro a ɛboa, na hyɛ wo ho da sɛ wobɛnom nsuo pa nko ara wɔ hɔ.","Before traveling, learn about the current outbreak situation, carry chlorine tablets or similar supplies, and commit to drinking only safe water while there.",WHO Ghana
"Se mereko akwantu na cholera reba faako a mereko, ese se mesiane akwantu no anaa paa?",travel_query,"Sɛ ɛho hia paa sɛ wokɔ a, hwɛ yiye fa nsuo ne aduane a wobɛdi ho, na di mmara a wɔde bɛma wo so; sɛ ɛnho nhia koraa a, twɛn kosi sɛ asɛm no bɛtɔ so.","If travel is essential, take great care with your water and food choices and follow any guidance given; if not essential, consider waiting until the situation improves.",Ghana Ministry of Health
"Oyafunufoo a owo cholear, den na ese se woye ma no?",pregnancy_query,"Fa ɔyafunufoɔ no kɔ ayaresabea ntɛm sɛ ɔwɔ cholera nsɛnkyerɛnee, efisɛ ne ho nsuo a ɛsa no tumi ka ɔne abɔfra a ɔda ne yam mu no nyinaa; ORS ne ayaresa ntɛm boa.","A pregnant woman showing cholera symptoms should be taken to a health facility immediately, since dehydration can affect both her and the unborn baby; prompt ORS and medical care are important.",WHO Ghana
Mmerewa a woanya cholera ho hia hwe soronko anaa anaa ɛnyɛ saa?,elderly_care_query,"Aane, mmerewa ho nsuo sa ntɛm sen mmabun, enti wɔhia sɛ wɔhwɛ wɔn yiye na wɔde wɔn kɔ ayaresabea ntɛm sɛ nsɛnkyerɛnee da adi.","Yes, elderly people dehydrate faster than younger adults, so they need close monitoring and prompt medical attention when symptoms appear.",CDC
Sɛn na wɔyi efi (waste) a efi cholrea yarefoɔ ho yiye anaa ɛnyɛ saa?,waste_disposal_query,"Wɔde chlorine solution siesie efi no ho ansa na woayi, na wɔmfa nka nsuo a nnipa nom anaa wɔde noa aduane mu.","Waste from cholera patients should be disinfected with a chlorine solution before disposal, and kept far from water used for drinking or cooking.",Ghana Health Service
"Se obi adwuma so na wanya cholera nsenkyerenee a, ese se oko adwuma anaa ampa?",workplace_query,"Dabi, ɛnsɛ sɛ ɔkɔ adwuma. Ɔnkɔ ayaresabea ntɛm na ɔntena fie kosi sɛ ne ho bɛtɔ no, sɛnea ɔrenka ne nnwumayɛfoɔ.","No, they should not go to work. They should seek medical care immediately and stay home until recovered, to avoid infecting coworkers.",Ghana Ministry of Health
Nsuo pa a yebenom bema yeayna cholera?,transmission_query,Nsuo pa a wɔanoa mu anaa pure water/bottled water pa siw cholera kwan paa. Nnom nsuo firi asubɔnten mu anaa abutuo mu.,"Drinking boiled water, bottled water, or treated sachet water prevents cholera. Avoid drinking directly from rivers or wells.",CDC
Nnipa a wowo Ghana ha taa nya cholera yaree yi wo nim?,transmission_query,"Cholera taa ba mmeae a asuogya gu fĩ guom na nsuo pa nni hɔ, titiriw asuten bere mu. Ghana Health Service repɛ ano aduru daa.","Do people in Ghana often get this cholera disease? Cholera usually occurs in places with poor sanitation and lack of safe water, especially during the rainy season. The Ghana Health Service is always working on solutions.",Ghana Health Service
Aduru bɛn na Ghana Health Servcie de sa cholera anaa?,treatment_query,"Yɛde ORS (Oral Rehydration Salts) nsuo na ɛsa cholera ntɛm ara na nsuo ansɛe wo ho. Sɛ emu yɛ den a, kɔ ayaresabea ntɛm.","Cholera is treated immediately with ORS (Oral Rehydration Salts) to restore fluids. If severe, go to the hospital immediately.",WHO Ghana
Ghana Health Service de aduru ben ma cholera yarefoo anaa enye saa?,treatment_query,"Yɛde ORS (Oral Rehydration Salts) nsuo na ɛsa cholera ntɛm ara na nsuo ansɛe wo ho. Sɛ emu yɛ den a, kɔ ayaresabea ntɛm.","Cholera is treated immediately with ORS (Oral Rehydration Salts) to restore fluids. If severe, go to the hospital immediately.",WHO Ghana
Clniic de ORS aduru ma kwa anaa yede sika to?,treatment_query,"Yɛde ORS (Oral Rehydration Salts) nsuo na ɛsa cholera ntɛm ara na nsuo ansɛe wo ho. Sɛ emu yɛ den a, kɔ ayaresabea ntɛm.","Cholera is treated immediately with ORS (Oral Rehydration Salts) to restore fluids. If severe, go to the hospital immediately.",WHO Ghana
ORS yebetumi de nsuo ben aye no anaa?,treatment_query,"Yɛde ORS (Oral Rehydration Salts) nsuo na ɛsa cholera ntɛm ara na nsuo ansɛe wo ho. Sɛ emu yɛ den a, kɔ ayaresabea ntɛm.","Cholera is treated immediately with ORS (Oral Rehydration Salts) to restore fluids. If severe, go to the hospital immediately.",WHO Ghana
"Sɛ me de asubɔnten nsuo yɛ ORS a, ɛyɛ saef ampa?",treatment_query,"Yɛde ORS (Oral Rehydration Salts) nsuo na ɛsa cholera ntɛm ara na nsuo ansɛe wo ho. Sɛ emu yɛ den a, kɔ ayaresabea ntɛm.","Cholera is treated immediately with ORS (Oral Rehydration Salts) to restore fluids. If severe, go to the hospital immediately.",WHO Ghana
Metumi de sachet water ye ORS wo nim?,treatment_query,"Yɛde ORS (Oral Rehydration Salts) nsuo na ɛsa cholera ntɛm ara na nsuo ansɛe wo ho. Sɛ emu yɛ den a, kɔ ayaresabea ntɛm.","Cholera is treated immediately with ORS (Oral Rehydration Salts) to restore fluids. If severe, go to the hospital immediately.",WHO Ghana
"Se ORS nni ho a, den aduru na metumi de adi aannmu?",treatment_query,"Yɛde ORS (Oral Rehydration Salts) nsuo na ɛsa cholera ntɛm ara na nsuo ansɛe wo ho. Sɛ emu yɛ den a, kɔ ayaresabea ntɛm.","Cholera is treated immediately with ORS (Oral Rehydration Salts) to restore fluids. If severe, go to the hospital immediately.",WHO Ghana
Adokota de zinc ne antibiotic de sa cholera paa?,treatment_query,"Yɛde ORS (Oral Rehydration Salts) nsuo na ɛsa cholera ntɛm ara na nsuo ansɛe wo ho. Sɛ emu yɛ den a, kɔ ayaresabea ntɛm.","Cholera is treated immediately with ORS (Oral Rehydration Salts) to restore fluids. If severe, go to the hospital immediately.",WHO Ghana
Yɛde aduru bɛn de siw aymatuo wɔ cholera mu ɛnte saa?,treatment_query,"Yɛde ORS (Oral Rehydration Salts) nsuo na ɛsa cholera ntɛm ara na nsuo ansɛe wo ho. Sɛ emu yɛ den a, kɔ ayaresabea ntɛm.","Cholera is treated immediately with ORS (Oral Rehydration Salts) to restore fluids. If severe, go to the hospital immediately.",WHO Ghana
"ORS aduru no, yebetumi anya wo he wo Ghana ente saa?",treatment_query,"Yɛde ORS (Oral Rehydration Salts) nsuo na ɛsa cholera ntɛm ara na nsuo ansɛe wo ho. Sɛ emu yɛ den a, kɔ ayaresabea ntɛm.","Cholera is treated immediately with ORS (Oral Rehydration Salts) to restore fluids. If severe, go to the hospital immediately.",WHO Ghana
Aymatuo siw aduru betumi boa wo cholera mu?,treatment_query,"Yɛde ORS (Oral Rehydration Salts) nsuo na ɛsa cholera ntɛm ara na nsuo ansɛe wo ho. Sɛ emu yɛ den a, kɔ ayaresabea ntɛm.","Cholera is treated immediately with ORS (Oral Rehydration Salts) to restore fluids. If severe, go to the hospital immediately.",WHO Ghana
Den na yeye ma obi a ne ho nsuo asa asa wo fie ampa?,treatment_query,"Yɛde ORS (Oral Rehydration Salts) nsuo na ɛsa cholera ntɛm ara na nsuo ansɛe wo ho. Sɛ emu yɛ den a, kɔ ayaresabea ntɛm.","Cholera is treated immediately with ORS (Oral Rehydration Salts) to restore fluids. If severe, go to the hospital immediately.",WHO Ghana
Cholera dauru no yɛ dɛn na ɛboa obi san nyane anaa ɛnyɛ saa?,treatment_query,"Yɛde ORS (Oral Rehydration Salts) nsuo na ɛsa cholera ntɛm ara na nsuo ansɛe wo ho. Sɛ emu yɛ den a, kɔ ayaresabea ntɛm.","Cholera is treated immediately with ORS (Oral Rehydration Salts) to restore fluids. If severe, go to the hospital immediately.",WHO Ghana
Yebetumi de fie nsuo ye ORS ma cholera yaerfoo?,treatment_query,"Yɛde ORS (Oral Rehydration Salts) nsuo na ɛsa cholera ntɛm ara na nsuo ansɛe wo ho. Sɛ emu yɛ den a, kɔ ayaresabea ntɛm.","Cholera is treated immediately with ORS (Oral Rehydration Salts) to restore fluids. If severe, go to the hospital immediately.",WHO Ghana
"Se obi rentumi mma ORS anom wo cholera mu a, eye emergency anaa?",emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",WHO Ghana
"Sɛ choelra mu yɛ den paa na obi rentumi nnom adeɛ a, ɛwɔ sɛ yɛyɛ dɛn paa?",emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",WHO Ghana
IV fluids hia bere ben wo cholera mu paa?,emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",WHO Ghana
"Se cholrea mu ye den na dehydration mu ye den paa a, IV fluids hia?",emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",WHO Ghana
"Obi a owo cholera mu den na orentumi nnom nsuo, den na yeye paa?",emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",WHO Ghana
"Cohlera bɛtumi ama obi ho nsuo asa na ɔrente asɛm yie, ɛyɛ emergency anaa ɛnyɛ saa?",emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",WHO Ghana
"Se cholera mu ye den paa a, yebetumi de obi ko ayaresabea de ama no nsuo wo ne ntin wo nim?",emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",WHO Ghana
Eebtumi aye cholera a IV nsuo hia na ORS nna ase?,emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",WHO Ghana
"Se cholera yarefoo no rente asem yie na orentumi mma nsuo anom a, fa no ko clinic ntem wo nim?",emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",WHO Ghana
"Chloera mu den paa na obi rentumi nsom adeɛ, ɛwɔ sɛ yɛkɔ ayaresabea ampa?",emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",WHO Ghana
Edeen na eko de cholera ba obi ho ampa?,transmission_query,Cholera tare ntɛm ara nam nsuo anaa aduane a cholera bacteria firi obi bin mu akɔwura mu.,Cholera spreads rapidly through drinking water or eating food contaminated with the cholera bacteria from feces.,WHO Ghana
Cohlera ba afiri he?,transmission_query,Cholera tare ntɛm ara nam nsuo anaa aduane a cholera bacteria firi obi bin mu akɔwura mu.,Cholera spreads rapidly through drinking water or eating food contaminated with the cholera bacteria from feces.,WHO Ghana
Den de cholera de ba Ghana ɛnte saa?,transmission_query,Cholera tare ntɛm ara nam nsuo anaa aduane a cholera bacteria firi obi bin mu akɔwura mu.,Cholera spreads rapidly through drinking water or eating food contaminated with the cholera bacteria from feces.,WHO Ghana
Cholera nnyansoɔ ttiiriw ne sɛn anaa?,transmission_query,Cholera tare ntɛm ara nam nsuo anaa aduane a cholera bacteria firi obi bin mu akɔwura mu.,Cholera spreads rapidly through drinking water or eating food contaminated with the cholera bacteria from feces.,WHO Ghana
Den nti na cholera yaree yi tare ntem anaa?,transmission_query,Cholera tare ntɛm ara nam nsuo anaa aduane a cholera bacteria firi obi bin mu akɔwura mu.,Cholera spreads rapidly through drinking water or eating food contaminated with the cholera bacteria from feces.,WHO Ghana
Choelra firi he na eba obi ho?,transmission_query,Cholera tare ntɛm ara nam nsuo anaa aduane a cholera bacteria firi obi bin mu akɔwura mu.,Cholera spreads rapidly through drinking water or eating food contaminated with the cholera bacteria from feces.,WHO Ghana
Edeen na obi nya cholera afiri ɛnte saa?,transmission_query,Cholera tare ntɛm ara nam nsuo anaa aduane a cholera bacteria firi obi bin mu akɔwura mu.,Cholera spreads rapidly through drinking water or eating food contaminated with the cholera bacteria from feces.,WHO Ghana
Cholrea mmoawa firi he anaa?,transmission_query,Cholera tare ntɛm ara nam nsuo anaa aduane a cholera bacteria firi obi bin mu akɔwura mu.,Cholera spreads rapidly through drinking water or eating food contaminated with the cholera bacteria from feces.,WHO Ghana
Sen na cholera ko oman mu ntem anaa enye saa?,transmission_query,Cholera tare ntɛm ara nam nsuo anaa aduane a cholera bacteria firi obi bin mu akɔwura mu.,Cholera spreads rapidly through drinking water or eating food contaminated with the cholera bacteria from feces.,WHO Ghana
Cholera nnyansoo ne biirbi a efa nsuo ne aduane ho,transmission_query,Cholera tare ntɛm ara nam nsuo anaa aduane a cholera bacteria firi obi bin mu akɔwura mu.,Cholera spreads rapidly through drinking water or eating food contaminated with the cholera bacteria from feces.,WHO Ghana
Bo me ho ban ho nsem fa cholera ho anaa ɛnyɛ saa?,general_greeting,Akwaaba! Metumi aboa wo wɔ cholera yareɛ ho nsɛm biara. Bisa biribi!,Welcome! I can help you with any questions about cholera. Ask anything!,WHO Ghana
Kyerɛ me nsɛm fa choelra ho ampa?,general_greeting,Akwaaba! Metumi aboa wo wɔ cholera yareɛ ho nsɛm biara. Bisa biribi!,Welcome! I can help you with any questions about cholera. Ask anything!,WHO Ghana
Ma me cholera ho nsem ente saa?,general_greeting,Akwaaba! Metumi aboa wo wɔ cholera yareɛ ho nsɛm biara. Bisa biribi!,Welcome! I can help you with any questions about cholera. Ask anything!,WHO Ghana
Bo me amannee fa yraee yi ho,general_greeting,Akwaaba! Metumi aboa wo wɔ cholera yareɛ ho nsɛm biara. Bisa biribi!,Welcome! I can help you with any questions about cholera. Ask anything!,WHO Ghana
"Chatbot, kyerekyere me fa cholera ho ampa?",general_greeting,Akwaaba! Metumi aboa wo wɔ cholera yareɛ ho nsɛm biara. Bisa biribi!,Welcome! I can help you with any questions about cholera. Ask anything!,WHO Ghana
Me pɛ sɛ mehu hcolera ho nsɛm ɛnte saa?,general_greeting,Akwaaba! Metumi aboa wo wɔ cholera yareɛ ho nsɛm biara. Bisa biribi!,Welcome! I can help you with any questions about cholera. Ask anything!,WHO Ghana
Fa cholera ho nsem kyere me anaa enye saa?,general_greeting,Akwaaba! Metumi aboa wo wɔ cholera yareɛ ho nsɛm biara. Bisa biribi!,Welcome! I can help you with any questions about cholera. Ask anything!,WHO Ghana
Bo me amannee ben fa cholrea ho?,general_greeting,Akwaaba! Metumi aboa wo wɔ cholera yareɛ ho nsɛm biara. Bisa biribi!,Welcome! I can help you with any questions about cholera. Ask anything!,WHO Ghana
"Ye ne yen, me pe se menya nsem fa cholera ho anaa?",general_greeting,Akwaaba! Metumi aboa wo wɔ cholera yareɛ ho nsɛm biara. Bisa biribi!,Welcome! I can help you with any questions about cholera. Ask anything!,WHO Ghana
"Chatbot, ma me choelra ho nhyehyɛe wo nim?",general_greeting,Akwaaba! Metumi aboa wo wɔ cholera yareɛ ho nsɛm biara. Bisa biribi!,Welcome! I can help you with any questions about cholera. Ask anything!,WHO Ghana
"Se cholera mu ye den paa a, IV fluids na eboa sen ORS ampa?",emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",WHO Ghana
Wode IV fluids wo aayresabea se cholera mu ye den paa,emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",WHO Ghana
Cholera emergency mu na adokota de IV nsuo de sa wo nim?,emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",WHO Ghana
Sɛ dehydration mu yɛ den paa a IV fliuds na ɛhia wo nim?,emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",WHO Ghana
Bere a IV fluids hia wo cholera mu ne bere a obi rente asem yie anaa?,emergency_query,"EYI NE EMERGENCY! Ma no ORS nsuo sɛ obetumi anom, na fa no kɔ ayaresabea ntɛm ara na wɔakɔma no nsuo wɔ ne ntin (IV fluids).","THIS IS AN EMERGENCY! Give ORS if conscious, and take them to the hospital immediately for IV fluids.",WHO Ghana
Den na mteumi akyekyere me nsuo mu bo me ho ban?,prevention_query,"Hohoro wo nsa ne samina ne nsuo pa bere biara, nua wo nsuo ansa na woanom, na kata wo nnuane so yie.","Wash your hands with soap and safe water, boil your drinking water, and always cover your food.",WHO Ghana
Chlorine na metumi de akyekyere me nsuo mu anaa ɛnyɛ saa?,prevention_query,"Hohoro wo nsa ne samina ne nsuo pa bere biara, nua wo nsuo ansa na woanom, na kata wo nnuane so yie.","Wash your hands with soap and safe water, boil your drinking water, and always cover your food.",WHO Ghana
Dɛn additive na ɛtumi kum cholera mmoawa wɔ me nsuo mu paa?,prevention_query,"Hohoro wo nsa ne samina ne nsuo pa bere biara, nua wo nsuo ansa na woanom, na kata wo nnuane so yie.","Wash your hands with soap and safe water, boil your drinking water, and always cover your food.",WHO Ghana
Me pe se me de purification tabs akyekyere me nsuo mu paa?,prevention_query,"Hohoro wo nsa ne samina ne nsuo pa bere biara, nua wo nsuo ansa na woanom, na kata wo nnuane so yie.","Wash your hands with soap and safe water, boil your drinking water, and always cover your food.",WHO Ghana
"Se me ba ketewa anya cholera a, mteumi ma no nufosuo?",treatment_query,"Yɛde ORS (Oral Rehydration Salts) nsuo na ɛsa cholera ntɛm ara na nsuo ansɛe wo ho. Sɛ emu yɛ den a, kɔ ayaresabea ntɛm.","Cholera is treated immediately with ORS (Oral Rehydration Salts) to restore fluids. If severe, go to the hospital immediately.",WHO Ghana
Nufosuo betumi boa mmofra a wowo cholera ɛnte saa?,treatment_query,"Yɛde ORS (Oral Rehydration Salts) nsuo na ɛsa cholera ntɛm ara na nsuo ansɛe wo ho. Sɛ emu yɛ den a, kɔ ayaresabea ntɛm.","Cholera is treated immediately with ORS (Oral Rehydration Salts) to restore fluids. If severe, go to the hospital immediately.",WHO Ghana
"Sɛ obaa no ba no anya cholera a, ɛwɔ sɛ ɔgyae ma no nfuosuo paa?",treatment_query,"Yɛde ORS (Oral Rehydration Salts) nsuo na ɛsa cholera ntɛm ara na nsuo ansɛe wo ho. Sɛ emu yɛ den a, kɔ ayaresabea ntɛm.","Cholera is treated immediately with ORS (Oral Rehydration Salts) to restore fluids. If severe, go to the hospital immediately.",WHO Ghana
Den na metumi akyere me mma fa cholera ho ban ho anaa enye saa?,prevention_query,"Hohoro wo nsa ne samina ne nsuo pa bere biara, nua wo nsuo ansa na woanom, na kata wo nnuane so yie.","Wash your hands with soap and safe water, boil your drinking water, and always cover your food.",WHO Ghana
Sen na mekyere me mma se woohhoro won nsa yie?,prevention_query,"Hohoro wo nsa ne samina ne nsuo pa bere biara, nua wo nsuo ansa na woanom, na kata wo nnuane so yie.","Wash your hands with soap and safe water, boil your drinking water, and always cover your food.",WHO Ghana
